Timestamp_Local_Human,Timestamp_Local_EpochMs,Timestamp_Arduino,DeviceName,DeviceAddress,Ax,Ay,Az,Gx,Gy,Gz,Q0,Q1,Q2,Q3,Env1,Env2,Env3,Env4
2026:07:03_17:26:25.352,1783092385352,1158,LT,73:5A:BC:29:A9:13,1.0087891,-0.048583984,-0.025024414,0.8544921,0.0,-0.24414061,0.6986349,-0.017951623,-0.71506673,0.016061097,61.0,67.0,78.0,81.0
2026:07:03_17:26:25.354,1783092385354,1175,LT,73:5A:BC:29:A9:13,1.0072021,-0.052001953,-0.02722168,0.48828122,-0.18310545,-0.18310545,0.6979957,-0.018470747,-0.7156642,0.016653158,62.0,68.0,79.0,81.0
2026:07:03_17:26:25.359,1783092385359,1189,LT,73:5A:BC:29:A9:13,1.0092773,-0.053344727,-0.027954102,0.30517578,-0.122070305,0.0,0.6974083,-0.019114958,-0.7162034,0.017341856,62.0,68.0,77.0,82.0
2026:07:03_17:26:25.397,1783092385397,1204,LT,73:5A:BC:29:A9:13,1.0108643,-0.052734375,-0.027709961,0.061035153,0.0,0.24414061,0.69688445,-0.01953123,-0.716692,0.017750833,62.0,68.0,77.0,82.0
2026:07:03_17:26:25.399,1783092385399,1217,LT,73:5A:BC:29:A9:13,1.012207,-0.05126953,-0.028320312,-0.061035153,0.061035153,0.42724606,0.69697714,-0.018559607,-0.71665156,0.016741157,63.0,70.0,79.0,81.0
2026:07:03_17:26:25.402,1783092385402,1231,LT,73:5A:BC:29:A9:13,1.0118408,-0.047851562,-0.028320312,0.0,0.122070305,0.48828122,0.69698066,-0.017581746,-0.71669585,0.015730971,63.0,69.0,78.0,81.0
2026:07:03_17:26:25.443,1783092385443,1246,LT,73:5A:BC:29:A9:13,1.0108643,-0.047973633,-0.02734375,0.122070305,0.122070305,0.3662109,0.69773585,-0.017850298,-0.7159465,0.01606327,62.0,69.0,80.0,80.0
2026:07:03_17:26:25.445,1783092385445,1260,LT,73:5A:BC:29:A9:13,1.0118408,-0.05053711,-0.02758789,0.5493164,-0.061035153,0.122070305,0.69708705,-0.018655134,-0.7165369,0.016976802,60.0,67.0,78.0,82.0
2026:07:03_17:26:25.447,1783092385447,1277,LT,73:5A:BC:29:A9:13,1.0119629,-0.053100586,-0.027709961,0.793457,-0.061035153,0.061035153,0.69716424,-0.019592116,-0.7164094,0.01808988,61.0,69.0,78.0,81.0
2026:07:03_17:26:25.487,1783092385487,1292,LT,73:5A:BC:29:A9:13,1.010376,-0.057128906,-0.02722168,0.9155273,-0.061035153,-0.061035153,0.6972663,-0.02067105,-0.71624535,0.01940389,62.0,68.0,80.0,81.0
2026:07:03_17:26:25.489,1783092385489,1309,LT,73:5A:BC:29:A9:13,1.0090332,-0.055908203,-0.026245117,0.793457,-0.061035153,-0.18310545,0.69780385,-0.019831447,-0.7157637,0.01871805,63.0,68.0,79.0,81.0
